DTW,DistanceNormalization,FeatureNormalization,Clustering,Feature,SteelPenny,RobinsonFoulds
DTW-I,by-max,MMVN,Single,BFCC,0.6512641829715,1482.96693702843
DTW-I,by-max,MMVN,Complete,BFCC,0.413758599124453,718.623991530099
DTW-I,by-max,MMVN,UPGMA,BFCC,0.555713392298758,1067.56969048888
DTW-I,by-max,MMVN,WPGMA,BFCC,0.486107388546413,901.867910895112
DTW-I,by-max,MMVN,UPGMC,BFCC,0.594996873045654,1555.17074519821
DTW-I,by-max,MMVN,WPGMC,BFCC,0.695005807200929,1454.49812276243
DTW-I,by-max,MMVN,Ward,BFCC,0.432779415706245,803.615195985013
DTW-I,by-max,MMVN,NJ,BFCC,0.272911641204324,561.715441456544
DTW-I,by-max,MMVN,Single,CQCC,0.59082462253194,1427.87839670044
DTW-I,by-max,MMVN,Complete,CQCC,0.327454659161976,607.048446191674
DTW-I,by-max,MMVN,UPGMA,CQCC,0.445278298936836,838.947203370274
DTW-I,by-max,MMVN,WPGMA,CQCC,0.371214151701957,800.715438135055
DTW-I,by-max,MMVN,UPGMC,CQCC,0.57840614669883,1499.99880876925
DTW-I,by-max,MMVN,WPGMC,CQCC,0.569981238273921,1289.97500271638
DTW-I,by-max,MMVN,Ward,CQCC,0.384043598677745,742.889396560561
DTW-I,by-max,MMVN,NJ,CQCC,0.269078888591084,458.638979592647
DTW-I,by-max,MMVN,Single,GFCC,0.677021352631109,1361.41373400023
DTW-I,by-max,MMVN,Complete,GFCC,0.367676226212812,776.382465782696
DTW-I,by-max,MMVN,UPGMA,GFCC,0.425292593585276,784.281420065808
DTW-I,by-max,MMVN,WPGMA,GFCC,0.355034396497811,685.327984280281
DTW-I,by-max,MMVN,UPGMC,GFCC,0.585839363888144,1409.90506901834
DTW-I,by-max,MMVN,WPGMC,GFCC,0.599624765478424,1359.45383996679
DTW-I,by-max,MMVN,Ward,GFCC,0.454158849280801,720.626506930203
DTW-I,by-max,MMVN,NJ,GFCC,0.277450192084338,584.50648051283
DTW-I,by-max,MMVN,Single,IMFCC,0.570338604484946,1305.84861075484
DTW-I,by-max,MMVN,Complete,IMFCC,0.429866881086393,733.658023374842
DTW-I,by-max,MMVN,UPGMA,IMFCC,0.36729205753596,775.784585838375
DTW-I,by-max,MMVN,WPGMA,IMFCC,0.424810149200393,756.292653964601
DTW-I,by-max,MMVN,UPGMC,IMFCC,0.570213526311087,1533.19953562191
DTW-I,by-max,MMVN,WPGMC,IMFCC,0.620360939873135,1362.40264963329
DTW-I,by-max,MMVN,Ward,IMFCC,0.44006968641115,746.792937728976
DTW-I,by-max,MMVN,NJ,IMFCC,0.322871437505584,640.005306402075
DTW-I,by-max,MMVN,Single,LFCC,0.435343518270348,1177.38907627201
DTW-I,by-max,MMVN,Complete,LFCC,0.432002144197266,752.207370469054
DTW-I,by-max,MMVN,UPGMA,LFCC,0.372036093987314,870.985584782697
DTW-I,by-max,MMVN,WPGMA,LFCC,0.350004467077638,794.92995641123
DTW-I,by-max,MMVN,UPGMC,LFCC,0.55010274278567,1501.82104828951
DTW-I,by-max,MMVN,WPGMC,LFCC,0.558840346645225,1196.21354272345
DTW-I,by-max,MMVN,Ward,LFCC,0.42901813633521,672.379521690535
DTW-I,by-max,MMVN,NJ,LFCC,0.275582953631734,471.387874691564
DTW-I,by-max,MMVN,Single,logFBank,0.546457607433217,1424.29290234371
DTW-I,by-max,MMVN,Complete,logFBank,0.279782006611275,545.80129124634
DTW-I,by-max,MMVN,UPGMA,logFBank,0.348521397301885,711.383460416333
DTW-I,by-max,MMVN,WPGMA,logFBank,0.367220584293755,749.732243711877
DTW-I,by-max,MMVN,UPGMC,logFBank,0.546466541588493,1460.89860007581
DTW-I,by-max,MMVN,WPGMC,logFBank,0.581827928169392,1249.63166721514
DTW-I,by-max,MMVN,Ward,logFBank,0.367622621281158,611.418964247059
DTW-I,by-max,MMVN,NJ,logFBank,0.270713839006522,496.167878996503
DTW-I,by-max,MMVN,Single,LPCC,0.450853211828822,1058.1740132439
DTW-I,by-max,MMVN,Complete,LPCC,0.345814348253373,663.851697648523
DTW-I,by-max,MMVN,UPGMA,LPCC,0.332502456892701,703.760052492289
DTW-I,by-max,MMVN,WPGMA,LPCC,0.353497721790405,694.740015882162
DTW-I,by-max,MMVN,UPGMC,LPCC,0.621986956133298,1404.15187512879
DTW-I,by-max,MMVN,WPGMC,LPCC,0.574859287054409,1222.73055852474
DTW-I,by-max,MMVN,Ward,LPCC,0.332296971321362,692.993683507066
DTW-I,by-max,MMVN,NJ,LPCC,0.314330385062092,623.855491953753
DTW-I,by-max,MMVN,Single,MFCC,0.410631644777986,1078.28329601448
DTW-I,by-max,MMVN,Complete,MFCC,0.402849995532922,693.92829323399
DTW-I,by-max,MMVN,UPGMA,MFCC,0.357803984633253,735.602463645585
DTW-I,by-max,MMVN,WPGMA,MFCC,0.389725721433039,700.402575834457
DTW-I,by-max,MMVN,UPGMC,MFCC,0.563200214419727,1409.98157093887
DTW-I,by-max,MMVN,WPGMC,MFCC,0.538023764853033,1272.73400114595
DTW-I,by-max,MMVN,Ward,MFCC,0.398213168944876,581.071866219357
DTW-I,by-max,MMVN,NJ,MFCC,0.264513535245243,426.914513226485
DTW-I,by-max,MMVN,Single,MSRCC,0.492227284910212,1293.96221605248
DTW-I,by-max,MMVN,Complete,MSRCC,0.423809523809524,688.473707828446
DTW-I,by-max,MMVN,UPGMA,MSRCC,0.397998749218261,855.991216573908
DTW-I,by-max,MMVN,WPGMA,MSRCC,0.385079960689717,773.046776150044
DTW-I,by-max,MMVN,UPGMC,MSRCC,0.532386312874118,1500.65034002346
DTW-I,by-max,MMVN,WPGMC,MSRCC,0.548691146252122,1283.69977849588
DTW-I,by-max,MMVN,Ward,MSRCC,0.369641740373448,676.472096218637
DTW-I,by-max,MMVN,NJ,MSRCC,0.278781381220406,576.233078464382
DTW-I,by-max,MMVN,Single,NGCC,0.452246940051818,1063.73029109284
DTW-I,by-max,MMVN,Complete,NGCC,0.361386580898776,782.933056482808
DTW-I,by-max,MMVN,UPGMA,NGCC,0.310578039846333,724.631486156987
DTW-I,by-max,MMVN,WPGMA,NGCC,0.366202090592334,750.042533661463
DTW-I,by-max,MMVN,UPGMC,NGCC,0.565907263468239,1370.14361606566
DTW-I,by-max,MMVN,WPGMC,NGCC,0.562253193960511,1187.30615666003
DTW-I,by-max,MMVN,Ward,NGCC,0.44779773072456,718.245122511228
DTW-I,by-max,MMVN,NJ,NGCC,0.262306798892165,480.801121569116
DTW-I,by-max,MMVN,Single,PNCC,0.506655945680336,1184.43628814312
DTW-I,by-max,MMVN,Complete,PNCC,0.352925935852765,707.595474893422
DTW-I,by-max,MMVN,UPGMA,PNCC,0.406879299562226,877.523872105752
DTW-I,by-max,MMVN,WPGMA,PNCC,0.374466184222282,828.288977340588
DTW-I,by-max,MMVN,UPGMC,PNCC,0.526579111944966,1418.25255807223
DTW-I,by-max,MMVN,WPGMC,PNCC,0.572241579558653,1309.65892607031
DTW-I,by-max,MMVN,Ward,PNCC,0.397971946752435,664.293979630541
DTW-I,by-max,MMVN,NJ,PNCC,0.268149736442419,523.006446581099
DTW-I,by-max,MMVN,Single,PSRCC,0.741874385776825,1555.17074519821
DTW-I,by-max,MMVN,Complete,PSRCC,0.694183864915572,1257.56452872958
DTW-I,by-max,MMVN,UPGMA,PSRCC,0.714669882962566,1555.17074519821
DTW-I,by-max,MMVN,WPGMA,PSRCC,0.711641204324131,1440.13543081749
DTW-I,by-max,MMVN,UPGMC,PSRCC,0.714669882962566,1555.17074519821
DTW-I,by-max,MMVN,WPGMC,PSRCC,0.713651389261145,1555.17074519821
DTW-I,by-max,MMVN,Ward,PSRCC,0.691816313767533,1433.35644799493
DTW-I,by-max,MMVN,NJ,PSRCC,0.710774591262396,1027.79146521586
DTW-I,by-max,MMVN,Single,RPLP,0.571508978826052,1357.83610286728
DTW-I,by-max,MMVN,Complete,RPLP,0.421459840972036,850.754279615182
DTW-I,by-max,MMVN,UPGMA,RPLP,0.38440096488877,944.282124734718
DTW-I,by-max,MMVN,WPGMA,RPLP,0.441525953721076,880.845943456058
DTW-I,by-max,MMVN,UPGMC,RPLP,0.578147056195837,1522.62154959976
DTW-I,by-max,MMVN,WPGMC,RPLP,0.616715804520683,1347.19651022568
DTW-I,by-max,MMVN,Ward,RPLP,0.433431609041365,769.515122232015
DTW-I,by-max,MMVN,NJ,RPLP,0.338961851156973,524.627025524282
DTW-I,by-max,none,Single,BFCC,0.634083802376485,1443.71154668783
DTW-I,by-max,none,Complete,BFCC,0.387903153756812,820.347254065545
DTW-I,by-max,none,UPGMA,BFCC,0.535316715804521,948.137174103336
DTW-I,by-max,none,WPGMA,BFCC,0.502153131421424,929.356967016941
DTW-I,by-max,none,UPGMC,BFCC,0.592897346555883,1555.17074519821
DTW-I,by-max,none,WPGMC,BFCC,0.692075404270526,1484.20929028609
DTW-I,by-max,none,Ward,BFCC,0.414625212186188,819.52427406833
DTW-I,by-max,none,NJ,BFCC,0.282560528901992,552.695404846417
DTW-I,by-max,none,Single,CQCC,0.528893058161351,1252.4576828423
DTW-I,by-max,none,Complete,CQCC,0.332332707942464,609.277216719481
DTW-I,by-max,none,UPGMA,CQCC,0.405029929420173,839.690016353298
DTW-I,by-max,none,WPGMA,CQCC,0.38894844992406,778.103868295938
DTW-I,by-max,none,UPGMC,CQCC,0.569078888591084,1499.99880876925
DTW-I,by-max,none,WPGMC,CQCC,0.623648709014563,1394.1350642239
DTW-I,by-max,none,Ward,CQCC,0.35263110872867,566.079278133949
DTW-I,by-max,none,NJ,CQCC,0.264147234878942,404.618375659113
DTW-I,by-max,none,Single,GFCC,0.738390065219333,1518.71274898352
DTW-I,by-max,none,Complete,GFCC,0.529491646564817,994.936265707799
DTW-I,by-max,none,UPGMA,GFCC,0.636647904940588,1091.1928387996
DTW-I,by-max,none,WPGMA,GFCC,0.476887340301974,1013.72625030174
DTW-I,by-max,none,UPGMC,GFCC,0.729786473688913,1537.5706459696
DTW-I,by-max,none,WPGMC,GFCC,0.673376217278656,1288.77990490509
DTW-I,by-max,none,Ward,GFCC,0.505717859376396,949.438201221525
DTW-I,by-max,none,NJ,GFCC,0.348101492003931,623.888679088798
DTW-I,by-max,none,Single,IMFCC,0.53566514786027,1314.50907060505
DTW-I,by-max,none,Complete,IMFCC,0.311060484231216,747.449491003655
DTW-I,by-max,none,UPGMA,IMFCC,0.365594568033592,830.131833335871
DTW-I,by-max,none,WPGMA,IMFCC,0.428642901813634,820.540385335247
DTW-I,by-max,none,UPGMC,IMFCC,0.5851961047083,1533.19953562191
DTW-I,by-max,none,WPGMC,IMFCC,0.601920843384258,1400.60492726504
DTW-I,by-max,none,Ward,IMFCC,0.41610828196194,653.932408868633
DTW-I,by-max,none,NJ,IMFCC,0.328035379254891,639.078237924529
DTW-I,by-max,none,Single,LFCC,0.512087912087912,1243.71281647455
DTW-I,by-max,none,Complete,LFCC,0.332261234700259,637.182088784989
DTW-I,by-max,none,UPGMA,LFCC,0.386437952291611,765.055857916341
DTW-I,by-max,none,WPGMA,LFCC,0.433154650227821,781.225029423573
DTW-I,by-max,none,UPGMC,LFCC,0.563664790494059,1501.82104828951
DTW-I,by-max,none,WPGMC,LFCC,0.536844456356651,1285.359369398
DTW-I,by-max,none,Ward,LFCC,0.427615473956937,659.834101324002
DTW-I,by-max,none,NJ,LFCC,0.272250513713928,485.94597555386
DTW-I,by-max,none,Single,logFBank,0.496453140355579,1053.82166354395
DTW-I,by-max,none,Complete,logFBank,0.35660680782632,656.025341438714
DTW-I,by-max,none,UPGMA,logFBank,0.395425712498883,822.678231724139
DTW-I,by-max,none,WPGMA,logFBank,0.399982131689449,816.248660058868
DTW-I,by-max,none,UPGMC,logFBank,0.567140176896274,1500.28776994408
DTW-I,by-max,none,WPGMC,logFBank,0.551621549182525,1241.48333691129
DTW-I,by-max,none,Ward,logFBank,0.362771374966497,628.316242345318
DTW-I,by-max,none,NJ,logFBank,0.274144554632359,491.482265281541
DTW-I,by-max,none,Single,LPCC,0.456830161708211,983.999973133654
DTW-I,by-max,none,Complete,LPCC,0.342669525596355,675.463534570444
DTW-I,by-max,none,UPGMA,LPCC,0.409023496828375,800.549637476202
DTW-I,by-max,none,WPGMA,LPCC,0.339837398373984,784.85827285685
DTW-I,by-max,none,UPGMC,LPCC,0.55899222728491,1236.81177515127
DTW-I,by-max,none,WPGMC,LPCC,0.451710890735281,1026.94458768701
DTW-I,by-max,none,Ward,LPCC,0.332046814973644,709.94347282452
DTW-I,by-max,none,NJ,LPCC,0.313713928348075,618.268133643233
DTW-I,by-max,none,Single,MFCC,0.512498883230591,1172.36061195786
DTW-I,by-max,none,Complete,MFCC,0.345510586974002,618.483478096156
DTW-I,by-max,none,UPGMA,MFCC,0.400598588403466,855.607305757787
DTW-I,by-max,none,WPGMA,MFCC,0.368024658268561,827.358143526189
DTW-I,by-max,none,UPGMC,MFCC,0.567604752970607,1496.47871071581
DTW-I,by-max,none,WPGMC,MFCC,0.596667560082194,1310.47342714211
DTW-I,by-max,none,Ward,MFCC,0.428821584919146,680.083286539709
DTW-I,by-max,none,NJ,MFCC,0.270374341106048,492.149572599731
DTW-I,by-max,none,Single,MSRCC,0.507602966139551,1197.85323663749
DTW-I,by-max,none,Complete,MSRCC,0.420244795854552,730.862330793236
DTW-I,by-max,none,UPGMA,MSRCC,0.44353613865809,792.021155103055
DTW-I,by-max,none,WPGMA,MSRCC,0.430340391316001,796.457542545715
DTW-I,by-max,none,UPGMC,MSRCC,0.537862950058072,1453.96761976763
DTW-I,by-max,none,WPGMC,MSRCC,0.576449566693469,1357.52826314865
DTW-I,by-max,none,Ward,MSRCC,0.388305190744215,703.420025869031
DTW-I,by-max,none,NJ,MSRCC,0.281202537300098,600.296619288192
DTW-I,by-max,none,Single,NGCC,0.465612436344144,1037.32886213816
DTW-I,by-max,none,Complete,NGCC,0.380416331635844,755.266660017586
DTW-I,by-max,none,UPGMA,NGCC,0.347413562047708,857.71215945252
DTW-I,by-max,none,WPGMA,NGCC,0.396935584740463,860.761029505772
DTW-I,by-max,none,UPGMC,NGCC,0.566023407486822,1416.63481694113
DTW-I,by-max,none,WPGMC,NGCC,0.552917001697489,1282.12910106383
DTW-I,by-max,none,Ward,NGCC,0.396113642455106,704.681377524906
DTW-I,by-max,none,NJ,NGCC,0.263521844009649,437.191685856391
DTW-I,by-max,none,Single,PNCC,0.55603502188868,1404.80286552398
DTW-I,by-max,none,Complete,PNCC,0.354087376038596,674.711451003864
DTW-I,by-max,none,UPGMA,PNCC,0.369659608683999,871.786832215908
DTW-I,by-max,none,WPGMA,PNCC,0.39849012775842,814.543512775311
DTW-I,by-max,none,UPGMC,PNCC,0.541266863218083,1522.04216813131
DTW-I,by-max,none,WPGMC,PNCC,0.596301259715894,1336.54032580746
DTW-I,by-max,none,Ward,PNCC,0.393871169480926,699.100718379889
DTW-I,by-max,none,NJ,PNCC,0.295327436790851,521.704765249958
DTW-I,by-max,none,Single,PSRCC,0.742499776646118,1555.17074519821
DTW-I,by-max,none,Complete,PSRCC,0.718725989457697,1293.04235719849
DTW-I,by-max,none,UPGMA,PSRCC,0.715465022782096,1555.17074519821
DTW-I,by-max,none,WPGMA,PSRCC,0.708040739748057,1416.47938423476
DTW-I,by-max,none,UPGMC,PSRCC,0.716001072098633,1555.17074519821
DTW-I,by-max,none,WPGMC,PSRCC,0.713329759671223,1555.17074519821
DTW-I,by-max,none,Ward,PSRCC,0.689850799606897,1406.21226954364
DTW-I,by-max,none,NJ,PSRCC,0.717019565800054,1017.85520113585
DTW-I,by-max,none,Single,RPLP,0.501563477173233,1355.59625865661
DTW-I,by-max,none,Complete,RPLP,0.345287233092111,847.210168053454
DTW-I,by-max,none,UPGMA,RPLP,0.415724113285089,897.745093128341
DTW-I,by-max,none,WPGMA,RPLP,0.430242115607969,889.59909124546
DTW-I,by-max,none,UPGMC,RPLP,0.563727329580988,1499.69751621947
DTW-I,by-max,none,WPGMC,RPLP,0.49883855981417,1341.42787741651
DTW-I,by-max,none,Ward,RPLP,0.42526579111945,746.065094827052
DTW-I,by-max,none,NJ,RPLP,0.330295720539623,701.47115897891
DTW-I,by-sum,CMN,Single,BFCC,0.596051103368177,1356.66489572933
DTW-I,by-sum,CMN,Complete,BFCC,0.538104172250514,922.18927658621
DTW-I,by-sum,CMN,UPGMA,BFCC,0.541275797373358,1012.3666741261
DTW-I,by-sum,CMN,WPGMA,BFCC,0.502501563477173,947.657008621222
DTW-I,by-sum,CMN,UPGMC,BFCC,0.641329402305012,1533.19953562191
DTW-I,by-sum,CMN,WPGMC,BFCC,0.652988474939694,1368.14782736304
DTW-I,by-sum,CMN,Ward,BFCC,0.475770570892522,793.244188596634
DTW-I,by-sum,CMN,NJ,BFCC,0.278665237201823,494.531860154377
DTW-I,by-sum,CMN,Single,CQCC,0.509407665505226,1143.29921333314
DTW-I,by-sum,CMN,Complete,CQCC,0.443973912266595,785.312346580032
DTW-I,by-sum,CMN,UPGMA,CQCC,0.425980523541499,908.830720329111
DTW-I,by-sum,CMN,WPGMA,CQCC,0.423318145269365,795.02661911029
DTW-I,by-sum,CMN,UPGMC,CQCC,0.585723219869561,1500.28776994408
DTW-I,by-sum,CMN,WPGMC,CQCC,0.558652729384437,1282.04170919591
DTW-I,by-sum,CMN,Ward,CQCC,0.422719556865898,642.578719928053
DTW-I,by-sum,CMN,NJ,CQCC,0.263861341910122,482.901835791924
DTW-I,by-sum,CMN,Single,GFCC,0.718636647904941,1415.04637862265
DTW-I,by-sum,CMN,Complete,GFCC,0.534333958724203,987.196841961967
DTW-I,by-sum,CMN,UPGMA,GFCC,0.640498525864379,1094.37282684314
DTW-I,by-sum,CMN,WPGMA,GFCC,0.526766729205754,995.297421177662
DTW-I,by-sum,CMN,UPGMC,GFCC,0.733208255159475,1537.5706459696
DTW-I,by-sum,CMN,WPGMC,GFCC,0.704985258643795,1331.86827527961
DTW-I,by-sum,CMN,Ward,GFCC,0.506807826320021,952.77150472226
DTW-I,by-sum,CMN,NJ,GFCC,0.32816045742875,697.557452079863
DTW-I,by-sum,CMN,Single,IMFCC,0.496730099169124,1120.51511336958
DTW-I,by-sum,CMN,Complete,IMFCC,0.469543464665416,840.151214301174
DTW-I,by-sum,CMN,UPGMA,IMFCC,0.421584919145895,874.895457032993
DTW-I,by-sum,CMN,WPGMA,IMFCC,0.479451442866077,869.246796762044
DTW-I,by-sum,CMN,UPGMC,IMFCC,0.596953453051014,1533.19953562191
DTW-I,by-sum,CMN,WPGMC,IMFCC,0.596524613597784,1496.62093112496
DTW-I,by-sum,CMN,Ward,IMFCC,0.426177074957563,676.470161595039
DTW-I,by-sum,CMN,NJ,IMFCC,0.274743143035826,532.874998344477
DTW-I,by-sum,CMN,Single,LFCC,0.476056463861342,1126.32441235482
DTW-I,by-sum,CMN,Complete,LFCC,0.427713749664969,732.247567240839
DTW-I,by-sum,CMN,UPGMA,LFCC,0.442758867149111,833.8637467115
DTW-I,by-sum,CMN,WPGMA,LFCC,0.483855981416957,875.733059577274
DTW-I,by-sum,CMN,UPGMC,LFCC,0.581345483784508,1501.16053475578
DTW-I,by-sum,CMN,WPGMC,LFCC,0.597051728759046,1243.23576238332
DTW-I,by-sum,CMN,Ward,LFCC,0.445242562315733,704.963816925286
DTW-I,by-sum,CMN,NJ,LFCC,0.268283748771554,494.901694520113
DTW-I,by-sum,CMN,Single,logFBank,0.455079067274189,1057.98110666911
DTW-I,by-sum,CMN,Complete,logFBank,0.351156973108193,713.470577803231
DTW-I,by-sum,CMN,UPGMA,logFBank,0.421549182524792,831.362654939284
DTW-I,by-sum,CMN,WPGMA,logFBank,0.344411685875101,718.683795707866
DTW-I,by-sum,CMN,UPGMC,logFBank,0.562637362637363,1439.31016972731
DTW-I,by-sum,CMN,WPGMC,logFBank,0.603743411060484,1299.29519090096
DTW-I,by-sum,CMN,Ward,logFBank,0.428678638434736,605.626741990842
DTW-I,by-sum,CMN,NJ,logFBank,0.290949700705798,594.12777765445
DTW-I,by-sum,CMN,Single,LPCC,0.489922272849102,1079.9753735791
DTW-I,by-sum,CMN,Complete,LPCC,0.303868489234343,755.045736436366
DTW-I,by-sum,CMN,UPGMA,LPCC,0.396515679442509,814.626744353576
DTW-I,by-sum,CMN,WPGMA,LPCC,0.345081747520772,788.474363873112
DTW-I,by-sum,CMN,UPGMC,LPCC,0.624890556597874,1322.01624817698
DTW-I,by-sum,CMN,WPGMC,LPCC,0.614071294559099,1191.92267347787
DTW-I,by-sum,CMN,Ward,LPCC,0.294934333958724,650.143175703164
DTW-I,by-sum,CMN,NJ,LPCC,0.28411507191995,631.957180527984
DTW-I,by-sum,CMN,Single,MFCC,0.482542660591441,1106.53684402497
DTW-I,by-sum,CMN,Complete,MFCC,0.495104082908961,786.89667668075
DTW-I,by-sum,CMN,UPGMA,MFCC,0.44663629053873,851.483572472249
DTW-I,by-sum,CMN,WPGMA,MFCC,0.432028946663093,745.57057142155
DTW-I,by-sum,CMN,UPGMC,MFCC,0.569400518181006,1439.31016972731
DTW-I,by-sum,CMN,WPGMC,MFCC,0.593826498704548,1287.30294327734
DTW-I,by-sum,CMN,Ward,MFCC,0.445242562315733,700.281992885312
DTW-I,by-sum,CMN,NJ,MFCC,0.270785312248727,534.431446679339
DTW-I,by-sum,CMN,Single,MSRCC,0.526409362994729,1151.13035589799
DTW-I,by-sum,CMN,Complete,MSRCC,0.407352809791834,793.948036587281
DTW-I,by-sum,CMN,UPGMA,MSRCC,0.488287322433664,983.807733546726
DTW-I,by-sum,CMN,WPGMA,MSRCC,0.445760743321719,855.772967867194
DTW-I,by-sum,CMN,UPGMC,MSRCC,0.591968194407219,1453.96761976763
DTW-I,by-sum,CMN,WPGMC,MSRCC,0.612177253640668,1302.5049703489
DTW-I,by-sum,CMN,Ward,MSRCC,0.41017600285893,725.39314829664
DTW-I,by-sum,CMN,NJ,MSRCC,0.296202984007862,622.84839894731
DTW-I,by-sum,CMN,Single,NGCC,0.449745376574645,1006.36846966194
DTW-I,by-sum,CMN,Complete,NGCC,0.384204413472706,761.582303430613
DTW-I,by-sum,CMN,UPGMA,NGCC,0.39775752702582,875.609106347926
DTW-I,by-sum,CMN,WPGMA,NGCC,0.366059144107925,727.134164093905
DTW-I,by-sum,CMN,UPGMC,NGCC,0.583096578218529,1357.02950183519
DTW-I,by-sum,CMN,WPGMC,NGCC,0.602707049048512,1292.85076052414
DTW-I,by-sum,CMN,Ward,NGCC,0.326293218976146,553.375150396588
DTW-I,by-sum,CMN,NJ,NGCC,0.270785312248727,534.431446679339
DTW-I,by-sum,CMN,Single,PNCC,0.455230947913875,1096.56324366649
DTW-I,by-sum,CMN,Complete,PNCC,0.421924417046368,702.059238160099
DTW-I,by-sum,CMN,UPGMA,PNCC,0.416974895023676,783.782222909545
DTW-I,by-sum,CMN,WPGMA,PNCC,0.414205306888234,832.178209885504
DTW-I,by-sum,CMN,UPGMC,PNCC,0.531635843830966,1386.57033521109
DTW-I,by-sum,CMN,WPGMC,PNCC,0.584642187081212,1299.04050613359
DTW-I,by-sum,CMN,Ward,PNCC,0.420494952202269,678.772830010413
DTW-I,by-sum,CMN,NJ,PNCC,0.258715268471366,392.039470091046
DTW-I,by-sum,CMN,Single,PSRCC,0.713544179397838,1555.17074519821
DTW-I,by-sum,CMN,Complete,PSRCC,0.666112749039578,1245.70970468699
DTW-I,by-sum,CMN,UPGMA,PSRCC,0.71458054140981,1555.17074519821
DTW-I,by-sum,CMN,WPGMA,PSRCC,0.699615831323148,1397.26707461686
DTW-I,by-sum,CMN,UPGMC,PSRCC,0.71349950862146,1555.17074519821
DTW-I,by-sum,CMN,WPGMC,PSRCC,0.715929598856428,1555.17074519821
DTW-I,by-sum,CMN,Ward,PSRCC,0.653149289734656,1208.16296751543
DTW-I,by-sum,CMN,NJ,PSRCC,0.615768784061467,1001.69687015421
DTW-I,by-sum,CMN,Single,RPLP,0.535995711605468,1270.80471829202
DTW-I,by-sum,CMN,Complete,RPLP,0.429009202179934,685.236413238566
DTW-I,by-sum,CMN,UPGMA,RPLP,0.344116858751005,838.26517138925
DTW-I,by-sum,CMN,WPGMA,RPLP,0.356276244081122,848.807133730187
DTW-I,by-sum,CMN,UPGMC,RPLP,0.567184847672653,1522.62154959976
DTW-I,by-sum,CMN,WPGMC,RPLP,0.634030197444832,1420.96289981221
DTW-I,by-sum,CMN,Ward,RPLP,0.438425801840436,681.445919161737
DTW-I,by-sum,CMN,NJ,RPLP,0.341275797373358,538.539710298222
DTW-I,by-sum,CMVN,Single,BFCC,0.660010720986331,1503.19257224718
DTW-I,by-sum,CMVN,Complete,BFCC,0.490333243991781,873.923806453212
DTW-I,by-sum,CMVN,UPGMA,BFCC,0.540730813901546,1042.13590852626
DTW-I,by-sum,CMVN,WPGMA,BFCC,0.459153042079871,999.053416882994
DTW-I,by-sum,CMVN,UPGMC,BFCC,0.637800410971143,1555.17074519821
DTW-I,by-sum,CMVN,WPGMC,BFCC,0.674805682122755,1516.90933087714
DTW-I,by-sum,CMVN,Ward,BFCC,0.460636111855624,905.457576645115
DTW-I,by-sum,CMVN,NJ,BFCC,0.276369159295989,595.871345054192
DTW-I,by-sum,CMVN,Single,CQCC,0.687536853390512,1537.88135966188
DTW-I,by-sum,CMVN,Complete,CQCC,0.457214330385062,864.024722360555
DTW-I,by-sum,CMVN,UPGMA,CQCC,0.589564906638077,1094.08813878015
DTW-I,by-sum,CMVN,WPGMA,CQCC,0.536245867953185,886.651164558602
DTW-I,by-sum,CMVN,UPGMC,CQCC,0.646314660948807,1555.17074519821
DTW-I,by-sum,CMVN,WPGMC,CQCC,0.662530152774055,1555.17074519821
DTW-I,by-sum,CMVN,Ward,CQCC,0.441749307602966,864.777621951116
DTW-I,by-sum,CMVN,NJ,CQCC,0.316412043241312,529.413789090771
DTW-I,by-sum,CMVN,Single,GFCC,0.632386312874118,1267.60192595511
DTW-I,by-sum,CMVN,Complete,GFCC,0.436844456356651,756.975569587928
DTW-I,by-sum,CMVN,UPGMA,GFCC,0.514249977664612,954.551677081315
DTW-I,by-sum,CMVN,WPGMA,GFCC,0.446439739122666,853.750735486573
DTW-I,by-sum,CMVN,UPGMC,GFCC,0.617171446439739,1533.19953562191
DTW-I,by-sum,CMVN,WPGMC,GFCC,0.66396855177343,1439.88098161703
DTW-I,by-sum,CMVN,Ward,GFCC,0.437854015902796,735.188524466783
DTW-I,by-sum,CMVN,NJ,GFCC,0.290306441525954,626.553956761438
DTW-I,by-sum,CMVN,Single,IMFCC,0.67826320021442,1537.88135966188
DTW-I,by-sum,CMVN,Complete,IMFCC,0.430653086750648,909.316877930391
DTW-I,by-sum,CMVN,UPGMA,IMFCC,0.574314303582596,1143.35534326226
DTW-I,by-sum,CMVN,WPGMA,IMFCC,0.494058786741714,951.741807955156
DTW-I,by-sum,CMVN,UPGMC,IMFCC,0.642338961851157,1542.56318370185
DTW-I,by-sum,CMVN,WPGMC,IMFCC,0.617698561601001,1542.56318370185
DTW-I,by-sum,CMVN,Ward,IMFCC,0.443643348521397,874.554029905195
DTW-I,by-sum,CMVN,NJ,IMFCC,0.271875279192352,538.925987864579
DTW-I,by-sum,CMVN,Single,LFCC,0.653908692933083,1512.00325948997
DTW-I,by-sum,CMVN,Complete,LFCC,0.431573304744036,993.624659285211
DTW-I,by-sum,CMVN,UPGMA,LFCC,0.511927097292951,934.331809351965
DTW-I,by-sum,CMVN,WPGMA,LFCC,0.471321361565264,893.747318058289
DTW-I,by-sum,CMVN,UPGMC,LFCC,0.624166890020549,1533.19953562191
DTW-I,by-sum,CMVN,WPGMC,LFCC,0.652747252747253,1449.20198273758
